NU_SO_EC;CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;ENDEREÇO;COMPLEMENTO_ENDERECO;CIDADE;UF;CEP;DDD_01;FONE_01;FONE_02;PROPRIETARIO_01;MCC;DESCRICAO_MCC;VISITA SOLICITADA EM;address.postal_code;address.type;address.full_name;address.number;address.complement;address.reference;address.district;address.city;address.state;address.country
1076869383;61.353.710.000.190;POSTO DE SERVICO ALVORADA LTDA;POSTO SERV ALVORADA;R CORIOLANO 460;VL ROMANA VILA ROMANA;SAO PAULO;SP;5047000;11;29549102;222222222;GERSON GARUTTI;5541;Postos de Gasolina;17/06/2019 - SOFIE;5047000;;R CORIOLANO 460;;VL ROMANA VILA ROMANA;;;SAO PAULO;SP;BRASIL
1001874991;67.280.602.000.110;DOCERIA DELICIAS E DELICIAS LTDA;DOCE E COMPANIA;R FRADIQUE COUTINHO 527;PINHEIROS;SAO PAULO;SP;5416010;11;38195921;97041917;JORGE TAKESHI MIZUMO;5814;Lanchonete;17/06/2019 - SOFIE;5416010;;R FRADIQUE COUTINHO 527;;PINHEIROS;;;SAO PAULO;SP;BRASIL
1001882552;1.677.554.000.190;PIRIQUITO OURO PAES E DOCES LTDA;PIRIQUITO OURO PAES E DOCES;R DA PAZ 989;CHACARA SANTO ANTONIO;SAO PAULO;SP;4713001;11;51826135;51826135;ALCINDO ORNELAS;5462;Padarias;17/06/2019 - SOFIE;4713001;;R DA PAZ 989;;CHACARA SANTO ANTONIO;;;SAO PAULO;SP;BRASIL
1020526367;66.746.082.000.207;GLAUCI COM DE GEN ALIM LTDA ME;DELICIAS GLAUCI;R BELA CINTRA 678;CONSOLACAO;SAO PAULO;SP;1415002;11;32590451;32514642;GLAUCIA EDITE SICHMANN PEREIRA;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;1415002;;R BELA CINTRA 678;;CONSOLACAO;;;SAO PAULO;SP;BRASIL
1001990037;50.279.603.000.142;MERC PAG MENOS E LEVE MAIS LT;MERCEARIA PAG MENOS LE;R CARDON 1066;JD IPANEMA ITAQUERA VILA PROGRESSO;SAO PAULO;SP;8041525;11;20529644;996210424;IRINEU LEAL DA SILVA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;8041525;;R CARDON 1066;;JD IPANEMA ITAQUERA VILA PROGRESSO;;;SAO PAULO;SP;BRASIL
1001999840;2.365.881.000.170;PEROLA DO PERI PERI COMERCIAL LT;PEROLA DO PERI PERI;AV MINISTRO LAUDO FERREIRA DE CAMARGO 399;JARDIM PERI PERI;SAO PAULO;SP;5537001;11;37421854;962774572;CRISTINA GONCALVES L JARDIM;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;5537001;;AV MINISTRO LAUDO FERREIRA DE CAMARGO 399;;JARDIM PERI PERI;;;SAO PAULO;SP;BRASIL
1002062559;64.052.541.000.146;SHOPING CARNES PANTANAL LTDA;SHOP CARNES PANTANAL;AV DEPUTADO EMILIO CARLOS 740;LIMAO;SAO PAULO;SP;2720100;11;38560264;39653299;ARLINDO AFONSO CLARO;5422;Comidas Congeladas;17/06/2019 - SOFIE;2720100;;AV DEPUTADO EMILIO CARLOS 740;;LIMAO;;;SAO PAULO;SP;BRASIL
1002085249;2.569.974.000.116;CASA DE CARNE & ROTIS BOI SADIO;MASCOTE CARNES;AV MASCOTE 469;VILA MASCOTE;SAO PAULO;SP;4363000;11;55645571;55645571;DANIELA ALVES LIMA;5422;Comidas Congeladas;17/06/2019 - SOFIE;4363000;;AV MASCOTE 469;;VILA MASCOTE;;;SAO PAULO;SP;BRASIL
1002108346;44.029.403.000.139;AUTO POSTO GLAUSSEA LTDA;AUTO POSTO GLAUSSEA;R TAMUATA 20;S JOAO CLIMACO SAO JOAO CLIMACO;SAO PAULO;SP;4255140;11;22118707;22112303;LAURA CRISTINA M DOMINGUES;5541;Postos de Gasolina;17/06/2019 - SOFIE;4255140;;R TAMUATA 20;;S JOAO CLIMACO SAO JOAO CLIMACO;;;SAO PAULO;SP;BRASIL
1002153066;61.907.705.000.181;IND COM PANIFICACAO DA PRACA LTD;PANIFICADORA DA PRACA;PC REPUBLICA LITUANA 27;VILA ZELINA;SAO PAULO;SP;3140050;11;23416660;23458880;ANTONIO PORTUGAL DA SILVA;5462;Padarias;17/06/2019 - SOFIE;3140050;;PC REPUBLICA LITUANA 27;;VILA ZELINA;;;SAO PAULO;SP;BRASIL
1002220367;52.995.768.000.227;DOCES E CHOCOLATES ARIANE LTDA;CHOCOLATES ARIANE;AVENIDA FRANCISCO MORATO 2718;LOJA 41 BUTANTA;SAO PAULO;SP;5512300;11;37212516;37213059;ANTONIO CARLOS SERIPIERE;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;5512300;;AVENIDA FRANCISCO MORATO 2718;;LOJA 41 BUTANTA;;;SAO PAULO;SP;BRASIL
1002249772;48.382.089.000.124;PAES E DOCES VILA NOVA LTDA;VILA NOVA;R JOAO LOURENCO 622;VL NOVA CONCEICAO VILA NOVA CONCEICAO;SAO PAULO;SP;4508030;11;38424879;38426524;ANTONIO FORTUNATO FERNANDES;5462;Padarias;17/06/2019 - SOFIE;4508030;;R JOAO LOURENCO 622;;VL NOVA CONCEICAO VILA NOVA CONCEICAO;;;SAO PAULO;SP;BRASIL
1002277555;2.611.216.000.119;MONTANINI E SIQUEIRA COML LTDA;PIZZARIA REAL;R ANTONIO MOURA ANDRADE 592;ITAQUERA;SAO PAULO;SP;8210660;11;20797117;20724808;CARLOS EDUARDO M SIQUEIRA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;8210660;;R ANTONIO MOURA ANDRADE 592;;ITAQUERA;;;SAO PAULO;SP;BRASIL
1002350163;50.200.385.000.109;JARDIM SAO BENTO AUTO POSTO LTDA;JD.SAO BENTO A.POSTO;R MARIA CURUPAITI 280;(ZONA NORTE) VILA ESTER;SAO PAULO;SP;2452000;11;34591644;0;SERGIO SASSANO;5541;Postos de Gasolina;17/06/2019 - SOFIE;2452000;;R MARIA CURUPAITI 280;;VILA ESTER;;;SAO PAULO;SP;BRASIL
1002431104;62.461.611.000.194;PANIFICADORA CONF E L GUAPORE LT;PANIFICADORA GUAPORE;R EDUARDO CHAVES 214;LUZ;SAO PAULO;SP;1109060;11;32281228;78568716;ANTONIO MARIA AFONSO;5462;Padarias;17/06/2019 - SOFIE;1109060;;R EDUARDO CHAVES 214;;LUZ;;;SAO PAULO;SP;BRASIL
1002482647;2.707.369.000.164;CASA DE CARNE BOI GRILL LTDA ME;CASA DE CARNE BOI GRILL  ME;EST DAS TAIPAS 135;JARAGUA JARDIM RINCAO;SAO PAULO;SP;2991000;11;39432612;39425569;SILAINE CRISTINA JORGE;5422;Comidas Congeladas;17/06/2019 - SOFIE;2991000;;EST DAS TAIPAS 135;;JARAGUA JARDIM RINCAO;;;SAO PAULO;SP;BRASIL
1002497164;69.178.820.000.174;SUPER VIP COML ALIMENTICIOS LTDA;SUPERMERCADOS VIP;R MONTE SERRAT 1520;TATUAPE;SAO PAULO;SP;3312001;11;990187795;0;EDUARDO GANDRA COUTO FERREIRA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;3312001;;R MONTE SERRAT 1520;;TATUAPE;;;SAO PAULO;SP;BRASIL
1002533462;61.356.796.000.104;REAL PIZZARIA E LANCHONETE LTDA;REAL PIZZARIA;AV PROFESSOR ALFONSO BOVERO 2;SUMARE;SAO PAULO;SP;1254000;11;38627864;0;OSVALDO GOMEZ RODRIGUEZ;5813;Bares / Discotecas / Casas Noturnas;17/06/2019 - SOFIE;1254000;;AV PROFESSOR ALFONSO BOVERO 2;;SUMARE;;;SAO PAULO;SP;BRASIL
1002541708;61.390.878.000.175;CONFEITARIA LITTLE LTDA;CONFEITARIA LITTLE;R GENERAL JARDIM 468;VL BUARQUE VILA BUARQUE;SAO PAULO;SP;1223010;11;32565913;0;ELIA GIONFRANCO IGNOTO;5814;Lanchonete;17/06/2019 - SOFIE;1223010;;R GENERAL JARDIM 468;;VL BUARQUE VILA BUARQUE;;;SAO PAULO;SP;BRASIL
1002552688;71.965.933.000.161;FLAVIO CARVALHO FERNANDES ME;CENTER CARNES SANTA RI;AV AGUAS DE SAO PEDRO 288;VILA PAULICEIA;SAO PAULO;SP;2302070;11;20990054;36286585;FLAVIO CARVALHO FERNANDES;5422;Comidas Congeladas;17/06/2019 - SOFIE;2302070;;AV AGUAS DE SAO PEDRO 288;;VILA PAULICEIA;;;SAO PAULO;SP;BRASIL
1006412589;60.652.864.000.705;EXPAND GROUP BRASIL;EXPAND;R BAHIA 683;HIGIENOPOLIS;SAO PAULO;SP;1244001;11;38244300;89971251;TARCISIO DE CASSIA DAYRELL;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;1244001;;R BAHIA 683;;HIGIENOPOLIS;;;SAO PAULO;SP;BRASIL
1002598955;59.820.050.000.168;CASA DE CARNES SZABO LTDA ME;CASA DE CARNES SZABO;R RIO BONITO 1575;BRAS;SAO PAULO;SP;3023000;11;32271868;32284158;EIGLIMAR DA SILVA COSTA;5422;Comidas Congeladas;17/06/2019 - SOFIE;3023000;;R RIO BONITO 1575;;BRAS;;;SAO PAULO;SP;BRASIL
1083778770;59.820.050.000.168;CASA DE CARNES SZABO LTDA ME;CASA DE CARNES SZABO;RUA RIO BONITO 1575;BRAS;SAO PAULO;SP;3023000;11;32271868;32284158;EIGLIMAR DA SILVA COSTA;5422;Comidas Congeladas;17/06/2019 - SOFIE;3023000;;RUA RIO BONITO 1575;;BRAS;;;SAO PAULO;SP;BRASIL
1002692650;47.177.464.000.131;MASCOTE PAES DOCES E LANCHES LT;MASCOTE PAES DOCES;AL SANTOS 535;CERQUEIRA CESAR;SAO PAULO;SP;1419001;11;31410425;970151039;JORGE ALVES DE MENEZES;5462;Padarias;17/06/2019 - SOFIE;1419001;;AL SANTOS 535;;CERQUEIRA CESAR;;;SAO PAULO;SP;BRASIL
1002696914;2.547.439.000.164;ROVIER TRANSP REV COMBUSTIVEL LT;ROVIER;R ANDRE DE ALMEIDA 1190;CIDADE SAO MATEUS;SAO PAULO;SP;3959090;11;61150600;61150600;ERIC MIRANDA;5541;Postos de Gasolina;17/06/2019 - SOFIE;3959090;;R ANDRE DE ALMEIDA 1190;;CIDADE SAO MATEUS;;;SAO PAULO;SP;BRASIL
1002728433;52.598.026.000.187;OPUS FOTOGRAFIA LTDA;OPUS;R ARIZONA 1319;BROKLIN CIDADE MONCOES;SAO PAULO;SP;4567003;11;55069979;78079253;LUIZ RAFAEL SAGGIOMO;5462;Padarias;17/06/2019 - SOFIE;4567003;;R ARIZONA 1319;;BROKLIN CIDADE MONCOES;;;SAO PAULO;SP;BRASIL
1002792778;62.371.794.000.157;COMERCIAL DE ALIMENTOS J CELIO;J CELIO;RUA HOMERO SALES 55;PARQUE SAO DOMINGOS;SAO PAULO;SP;5126000;11;39713302;39713557;FABRICIO MORALE FAZANO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;5126000;;RUA HOMERO SALES 55;;PARQUE SAO DOMINGOS;;;SAO PAULO;SP;BRASIL
1002831510;708.315.000.198;PADARIA SUPERMERCADO S EDWIGES;PAD SUP STA EDWIGES;R FRANCISCO COIMBRA 788;PENHA DE FRANCA;SAO PAULO;SP;3639000;11;26422972;0;CRISTHIANE MIEKO ISHIHARA PAIVA;5462;Padarias;17/06/2019 - SOFIE;3639000;;R FRANCISCO COIMBRA 788;;PENHA DE FRANCA;;;SAO PAULO;SP;BRASIL
1002841345;58.533.084.000.109;MESTRE CICERO ROTSERIE LTDA;MESTRE CICERO ROTSERIE;AV SARGENTO GERALDO SANT ANA 558;JARDIM TAQUARAL;SAO PAULO;SP;4674225;11;55481987;56818155;CICERO BERNARDO DA SILVA;5812;Restaurantes;17/06/2019 - SOFIE;4674225;;AV SARGENTO GERALDO SANT ANA 558;;JARDIM TAQUARAL;;;SAO PAULO;SP;BRASIL
1002886837;72.687.551.000.186;LAPAPAES PANIFICADORA LTDA;LAPAPAES;R TENENTE LANDY 90;LAPA DE BAIXO;SAO PAULO;SP;5068020;11;36117603;36118615;ANTONIO CLAUS MORACO;5462;Padarias;17/06/2019 - SOFIE;5068020;;R TENENTE LANDY 90;;LAPA DE BAIXO;;;SAO PAULO;SP;BRASIL
1002917155;54.634.522.000.174;CASA DE CARNES APOLO LTDA ME;CASA DE CARNES APOLO;AV AUGUSTO BARBOSA TAVARES 486;JD MARIA SAMPAIO JARDIM IRACEMA;SAO PAULO;SP;5790140;11;58411268;78628400;CAIO PRADO DE ARAUJO;5422;Comidas Congeladas;17/06/2019 - SOFIE;5790140;;AV AUGUSTO BARBOSA TAVARES 486;;JD MARIA SAMPAIO JARDIM IRACEMA;;;SAO PAULO;SP;BRASIL
1002917333;67.581.884.000.196;ANDRELINA MARIA DE SOUZA ME;ANDRELINA MARIA DE SOUZA;R ERVA DE SANTA LUZIA 25;VL HELENA VILA HELENA;SAO PAULO;SP;8081310;11;97679884;25841939;ANDRELINA MARIA DE SOUZA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;8081310;;R ERVA DE SANTA LUZIA 25;;VL HELENA VILA HELENA;;;SAO PAULO;SP;BRASIL
1002924054;1.488.609.000.114;SUGAR VASTO COMERCIO DE DOCES LT;AMOR AOS PEDACOS;R CARDOSO DE ALMEIDA 1021;LJ 4 PERDIZES;SAO PAULO;SP;5013001;11;38644584;38646664;CECILIA TEIXEIRA DA SILVA VASTO;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;5013001;;R CARDOSO DE ALMEIDA 1021;;LJ 4 PERDIZES;;;SAO PAULO;SP;BRASIL
1002931794;62.947.882.000.154;FAFE PAES E DOCES LTDA;FAFE PAES E DOCES;R 11 DE FEVEREIRO 23;CIDADE VARGAS;SAO PAULO;SP;4319020;11;55884565;50217201;ARMINDO VAZ MONTEIRO;5462;Padarias;17/06/2019 - SOFIE;4319020;;R 11 DE FEVEREIRO 23;;CIDADE VARGAS;;;SAO PAULO;SP;BRASIL
1075262566;62.947.882.000.154;FAFE PAES E DOCES LTDA;FAFE PAES E DOCES;R.ONZE DE FEVEREIRO 23;CIDADE VARGAS;SAO PAULO;SP;4319020;11;55884565;50217201;ARMINDO VAZ MONTEIRO;5462;Padarias;17/06/2019 - SOFIE;4319020;;R.ONZE DE FEVEREIRO 23;;CIDADE VARGAS;;;SAO PAULO;SP;BRASIL
1002942249;2.937.192.000.192;ABICON COML DE ALIMENTOS LTDA;ESPETINHOS MIMI;R PLATINA 171;TATUAPE VILA AZEVEDO;SAO PAULO;SP;3308010;11;20973372;33613937;AMILCAR JESUS ALVES;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;3308010;;R PLATINA 171;;TATUAPE VILA AZEVEDO;;;SAO PAULO;SP;BRASIL
1003036888;43.570.233.000.132;INNOCENCIO E CUNHA LTDA;DOCERIA INNOCENCIO;AV DEPUTADO EMILIO CARLOS 2075;LIMAO;SAO PAULO;SP;2721100;11;39323701;0;JOAO INNOCENCIO CARDOSO;5462;Padarias;17/06/2019 - SOFIE;2721100;;AV DEPUTADO EMILIO CARLOS 2075;;LIMAO;;;SAO PAULO;SP;BRASIL
1003042853;3.028.725.000.186;SILVIO TAMAI RELOGIOS EPP;REI BAN;PRACA SILVA TELES 102;ITAIM PAULISTA;SAO PAULO;SP;8140010;11;25610885;21569394;SILVIO TAMAI;5310;Lojas de Descontos;17/06/2019 - SOFIE;8140010;;PRACA SILVA TELES 102;;ITAIM PAULISTA;;;SAO PAULO;SP;BRASIL
1003066582;61.210.084.000.182;PANIFICADORA ESTADOLUSO LTDA;ESTADO LUSO;AV AGUAS DE SAO PEDRO 298;VILA PAULICEIA;SAO PAULO;SP;2302070;11;29772491;29593594;RICARDO PIRES ALVES;5462;Padarias;17/06/2019 - SOFIE;2302070;;AV AGUAS DE SAO PEDRO 298;;VILA PAULICEIA;;;SAO PAULO;SP;BRASIL
1003087881;48.712.210.000.139;PAES E DOCES ALTO DA BELA VISTA;SANTA MARCELINA;R BELA VISTA 266;STO AMARO SANTO AMARO;SAO PAULO;SP;4709000;11;55489950;0;RENATO MENDES DE BRITO;5462;Padarias;17/06/2019 - SOFIE;4709000;;R BELA VISTA 266;;STO AMARO SANTO AMARO;;;SAO PAULO;SP;BRASIL
1100808679;29.484.215.000.107;THE FRIENDS FOODS COMERCIO DE AL;THE FRIENDS FOODS COMERCIO DE AL;AVENIDA REBOUCAS 3970;LOJA 434 PINHEIROS;SAO PAULO;SP;5402600;11;30305353;0;ALEXANDRE MASSAFELLI;5812;Restaurantes;17/06/2019 - SOFIE;5402600;;AVENIDA REBOUCAS 3970;;LOJA 434 PINHEIROS;;;SAO PAULO;SP;BRASIL
1003133930;74.455.817.000.190;CASA DE CARNES BOI DO JARDIM LTD;CASA DE CARNES BOI DO JARDIM;R CD DE ERICEIRA 1;A JD STO ANDRE;SAO PAULO;SP;8390390;11;27513649;27513649;HANILTON FREIRE ALKIMIN;5422;Comidas Congeladas;17/06/2019 - SOFIE;8390390;;R CD DE ERICEIRA 1;;A JD STO ANDRE;;;SAO PAULO;SP;BRASIL
1083191311;67.068.007.000.205;PORTOSUL COMERCIAL LTDA - ME;PORTOSUL COMERCIAL;R BRIGADEIRO GAVIAO PEIXOTO 626;LAPA;SAO PAULO;SP;5078000;11;71405686;51820647;ANDREA MARIA ANELLO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;5078000;;R BRIGADEIRO GAVIAO PEIXOTO 626;;LAPA;;;SAO PAULO;SP;BRASIL
1003224862;2.969.347.000.172;CASA DE CARNES PAIXAO & PAIXAO L;BOI Q BRILHA;R GASPAR SARDINHA 205;JARDIM FANGANIELLO;SAO PAULO;SP;8450480;11;29615387;995438518;ALBERTINA TENORIO DA PAIXAO;5812;Restaurantes;17/06/2019 - SOFIE;8450480;;R GASPAR SARDINHA 205;;JARDIM FANGANIELLO;;;SAO PAULO;SP;BRASIL
1003224870;1.290.797.000.171;CASA DE CARNES ADRINELE;CASA CARNES ADRINELE;AV UTARO KANAI 189;CJ HAB JUSCELINO KUBITSCHEK;SAO PAULO;SP;8465000;11;25568971;25552239;ISABEL APARECIDA O GARCIA;5422;Comidas Congeladas;17/06/2019 - SOFIE;8465000;;AV UTARO KANAI 189;;CJ HAB JUSCELINO KUBITSCHEK;;;SAO PAULO;SP;BRASIL
1003233241;38.800.546.000.108;CENTER CARNES E ROT GUSMAO LTDA;CENTER CARNES GUSMAO;AV LARANJA DA CHINA 269;JD DAS CAMELIAS;SAO PAULO;SP;8050710;11;28256973;983611052;GERVASIO EVARISTO DA SILVA FILHO;5422;Comidas Congeladas;17/06/2019 - SOFIE;8050710;;AV LARANJA DA CHINA 269;;JD DAS CAMELIAS;;;SAO PAULO;SP;BRASIL
1003236143;2.727.407.000.140;CENTRO AUTOMOTIVO C CERTO LTDA;CENTRO A C CERTO;AV MANOEL DOMINGOS PINTO 610;PARQUE ANHANGUERA;SAO PAULO;SP;5120000;11;36218273;36228320;CLAUDIA RENATE BERNT EYMAEL;5541;Postos de Gasolina;17/06/2019 - SOFIE;5120000;;AV MANOEL DOMINGOS PINTO 610;;PARQUE ANHANGUERA;;;SAO PAULO;SP;BRASIL
1003249237;73.167.652.000.199;MERCADO E PADARIA LUANA LTDA ME;MERCADO E PADARAIA LUANA;RUA  JOSE FUGULIN 48;JARDIM SANTA CRUZ (CAMPO GRANDE);SAO PAULO;SP;4455390;11;56142733;41490559;ELI REGINA SANTIAGO SILVA;5462;Padarias;17/06/2019 - SOFIE;4455390;;RUA  JOSE FUGULIN 48;;JARDIM SANTA CRUZ (CAMPO GRANDE);;;SAO PAULO;SP;BRASIL
1003252459;60.623.196.000.100;ARASAKI E TAIRA LTDA;SUP COSTA AGUIAR;R COSTA AGUIAR 1133;IPIRANGA;SAO PAULO;SP;4204001;11;22155059;29149969;AMARILES ARASAKI;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4204001;;R COSTA AGUIAR 1133;;IPIRANGA;;;SAO PAULO;SP;BRASIL
1003255504;1.604.047.000.127;COM DE PROD ALIM FLORA CENTER LT;FLORA CENTER;R CAPITAO MANOEL DE FREITAS NOVAES 112;JD MARAJOARA JARDIM MARAJOARA;SAO PAULO;SP;4663020;11;55218440;55218495;MIGUEL ADRIANO DE SOUZA DIAS;5462;Padarias;17/06/2019 - SOFIE;4663020;;R CAPITAO MANOEL DE FREITAS NOVAES 112;;JD MARAJOARA JARDIM MARAJOARA;;;SAO PAULO;SP;BRASIL
1096520467;55.415.194.000.420;NELSON JOSE RAMOS EPP;NELSON JOSE RAMOS EPP;R PADRE PAULO CANELLES 708;VILA DALVA;SAO PAULO;SP;5386070;11;45577524;35690302;NELSON JOSE RAMOS;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;5386070;;R PADRE PAULO CANELLES 708;;VILA DALVA;;;SAO PAULO;SP;BRASIL
1003285802;74.465.402.000.106;PANIFICADORA LA VERTE LTDA EPP;LA VERTE;AV NOVA CANTAREIRA 320;TUCURUVI;SAO PAULO;SP;2330000;11;29752056;29774466;IVAN PRIOR BONATELLI;5462;Padarias;17/06/2019 - SOFIE;2330000;;AV NOVA CANTAREIRA 320;;TUCURUVI;;;SAO PAULO;SP;BRASIL
1003288941;64.601.891.000.114;RYMA MINI MERCADO LTDA ME;RYMA MINI MERCADO;AV ROLAND GARROS 516;JD BRASIL ZONA NORTE JARDIM BRASIL;SAO PAULO;SP;2235000;11;29831959;29498955;MARIA NATIVIDADE ALVES AVEIRO;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;2235000;;AV ROLAND GARROS 516;;JD BRASIL ZONA NORTE JARDIM BRASIL;;;SAO PAULO;SP;BRASIL
1003300585;52.134.129.000.196;PANIF CONF CENTRAL DA LIDER LTDA;CENTRAL LIDER;AV PADRE FRANCISCO DE TOLEDO 70;ARTUR ALVIM CJ HAB PADRE MANOEL DA NOBREGA;SAO PAULO;SP;3590120;11;27421211;27410768;ANA MARIA DE C LIMA MARCHINI;5462;Padarias;17/06/2019 - SOFIE;3590120;;AV PADRE FRANCISCO DE TOLEDO 70;;ARTUR ALVIM CJ HAB PADRE MANOEL DA NOBREGA;;;SAO PAULO;SP;BRASIL
1003314047;66.929.522.000.180;VAREJAO CARNE CANELITO LTDA ME;VAREJAO DE CARNE CANEL;EST DOM JOAO NERY 1794;VILA SILVA TELES;SAO PAULO;SP;8110000;11;25612047;947393184;ALCIDES PEZOLITO;5422;Comidas Congeladas;17/06/2019 - SOFIE;8110000;;EST DOM JOAO NERY 1794;;VILA SILVA TELES;;;SAO PAULO;SP;BRASIL
1003314640;1.317.800.000.101;CASA DAS FORMAS LTDA ME;CASA DAS FORMAS;R LEITE DE MORAIS 43;SANTANA;SAO PAULO;SP;2034020;11;29767391;82012776;MICHEL NASSER;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;2034020;;R LEITE DE MORAIS 43;;SANTANA;;;SAO PAULO;SP;BRASIL
1003335940;62.325.923.000.170;COMERCIO DE CARNES HELAINE LTDA;CASA DE CARNES HELAINE;R CLELIA 742;AGUA BRANCA;SAO PAULO;SP;5042000;11;38624244;29536545;FERNANDA APARECIDA COTTA PERES;5422;Comidas Congeladas;17/06/2019 - SOFIE;5042000;;R CLELIA 742;;AGUA BRANCA;;;SAO PAULO;SP;BRASIL
1074294880;62.325.923.000.170;COMERCIO DE CARNES HELAINE LTDA;COM DE CARNES HELAINE;R CLELIA 742;AGUA BRANCA;SAO PAULO;SP;5042000;11;38624244;29536545;FERNANDA APARECIDA COTTA PERES;5422;Comidas Congeladas;17/06/2019 - SOFIE;5042000;;R CLELIA 742;;AGUA BRANCA;;;SAO PAULO;SP;BRASIL
1003339767;3.219.624.000.192;A G DE LIMA ME;GOMA CONVENIENCIAS;R DOM JOSE DE BARROS 315;REPUBLICA;SAO PAULO;SP;1038100;11;33315200;987773000;ALEXANDRE GONCALVES DE LIMA;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;1038100;;R DOM JOSE DE BARROS 315;;REPUBLICA;;;SAO PAULO;SP;BRASIL
1003344043;69.281.251.000.198;DISTRIB PROD ALIM BELO BRAS;DISTR BELO BRAS;R DOUTOR ALMEIDA LIMA 199;BRAS;SAO PAULO;SP;3046010;11;26936918;988751575;GEOVANE MORAES DE OLIVEIRA;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;3046010;;R DOUTOR ALMEIDA LIMA 199;;BRAS;;;SAO PAULO;SP;BRASIL
1003348707;67.783.233.000.189;SUGAR IBIRAPUERA COMERCIAL LTDA;AMOR AOS PEDACOS;AV IBIRAPUERA 3103 LJ 108;PS JURUPIS - INDIANAPOLIS;SAO PAULO;SP;4029903;11;55619985;50932225;PAULO BASSA LOBRE;5441;Docerias e Confeitarias;17/06/2019 - SOFIE;4029903;;AV IBIRAPUERA 3103 LJ 108;;PS JURUPIS - INDIANAPOLIS;;;SAO PAULO;SP;BRASIL
1003361339;3.139.271.000.110;LEBANON MARKET CENTER LTDA;LEBANON;AL DOS NHAMBIQUARAS 374;MOEMA INDIANOPOLIS;SAO PAULO;SP;4090000;11;50528475;35861200;FAHIME MIKHAEL KHEIR;5411;Mercearias e Supermercados;17/06/2019 - SOFIE;4090000;;AL DOS NHAMBIQUARAS 374;;MOEMA INDIANOPOLIS;;;SAO PAULO;SP;BRASIL
1003377561;61.362.893.000.100;PASTIFICIO CARASI LTDA;PASTIFICIO CARASI;R DOS TRILHOS 1539;MOOCA;SAO PAULO;SP;3168009;11;26057575;982010765;BARTOLOMEU LOCOCCIOLO;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;3168009;;R DOS TRILHOS 1539;;MOOCA;;;SAO PAULO;SP;BRASIL
1003390401;68.133.602.000.150;ROTISSERIE LIBANESA LTDA ME;COM ALIM E ROTISSERIE;R ITAPIJI 61;VL LIBANESA VILA LIBANESA;SAO PAULO;SP;3193010;11;29658165;70821788;LIDIA THIAKI KUDO;5499;Miscelâneas - Conveniência / Delicatessens;17/06/2019 - SOFIE;3193010;;R ITAPIJI 61;;VL LIBANESA VILA LIBANESA;;;SAO PAULO;SP;BRASIL
1003392390;43.488.873.000.106;PAES E DOCES COIMBRASIL EIRELI E;PAES E DOCES COIMBRASIL;R ALEXANDRE DUMAS 865;(ZO CHACARA SANTO ANTONIO;SAO PAULO;SP;4717001;11;51817629;51814671;ANTONIO MARCELO FIGUEIRA;5462;Padarias;17/06/2019 - SOFIE;4717001;;R ALEXANDRE DUMAS 865;;(ZO CHACARA SANTO ANTONIO;;;SAO PAULO;SP;BRASIL
1003409820;3.170.356.000.161;AUTO POSTO PLAYGAS LTDA;AUTO POSTO PLAYGAS;AV MARQUES DE SAO VICENTE 999;VARZEA DA BARRA FUNDA;SAO PAULO;SP;1139003;11;27839011;78501433;ANTONIO WANDERLEY GROSSI;5541;Postos de Gasolina;17/06/2019 - SOFIE;1139003;;AV MARQUES DE SAO VICENTE 999;;VARZEA DA BARRA FUNDA;;;SAO PAULO;SP;BRASIL
1003420459;362.931.000.130;ARROBA DO BOI CARNES DERIV LT ME;@ DO BOI;AV RAGUEB CHOHFI 2914;JD TRES MARIAS PQ BOA ESPERANCA PARQUE BOA ESPERAN;SAO PAULO;SP;8341410;11;27318086;976809580;CLEMENTINA DIOGA PEREIRA;5422;Comidas Congeladas;17/06/2019 - SOFIE;8341410;;AV RAGUEB CHOHFI 2914;;JD TRES MARIAS PQ BOA ESPERANCA PARQUE BOA ESPERAN;;;SAO PAULO;SP;BRASIL
